MC,"<![CDATA[Which of the following is the correct way to define the dictionary <tt>d</tt> for the key &rarr; value pairs 'imamship' &rarr; 98, 'yakitoris' &rarr; 94, 'wariness' &rarr; 50, 'posterodorsally' &rarr; 38, 'nonfeverous' &rarr; 19 ?.]]>","d = {'imamship': 98, 'yakitoris': 94, 'wariness': 50, 'posterodorsally': 38, 'nonfeverous': 19}",1,Correct,"d = [('imamship', 98), ('yakitoris', 94), ('wariness', 50), ('posterodorsally', 38), ('nonfeverous', 19)]",0,Wrong,"d = {imamship : 98, yakitoris : 94, wariness : 50, posterodorsally : 38, nonfeverous : 19}",0,Wrong,"d = {[('imamship', 98), ('yakitoris', 94), ('wariness', 50), ('posterodorsally', 38), ('nonfeverous', 19)]}",0,Wrong
MC,"<![CDATA[Which of the following is the correct way to define the dictionary <tt>d</tt> for the key &rarr; value pairs 'eyelets' &rarr; 45, 'endothecium' &rarr; 79, 'unabrogable' &rarr; 97, 'airbrushing' &rarr; 92, 'potable' &rarr; 89, 'olitory' &rarr; 83, 'remastery' &rarr; 32 ?.]]>","d = {'eyelets': 45, 'endothecium': 79, 'unabrogable': 97, 'airbrushing': 92, 'potable': 89, 'olitory': 83, 'remastery': 32}",1,Correct,"d = [('eyelets', 45), ('endothecium', 79), ('unabrogable', 97), ('airbrushing', 92), ('potable', 89), ('olitory', 83), ('remastery', 32)]",0,Wrong,"d = {eyelets : 45, endothecium : 79, unabrogable : 97, airbrushing : 92, potable : 89, olitory : 83, remastery : 32}",0,Wrong,"d = {[('eyelets', 45), ('endothecium', 79), ('unabrogable', 97), ('airbrushing', 92), ('potable', 89), ('olitory', 83), ('remastery', 32)]}",0,Wrong
MC,"<![CDATA[Which of the following is the correct way to define the dictionary <tt>d</tt> for the key &rarr; value pairs 'nigrification' &rarr; 5, 'immunotherapy' &rarr; 30, 'semilunate' &rarr; 30, 'googols' &rarr; 79, 'ectocarpaceous' &rarr; 82, 'loyally' &rarr; 33 ?.]]>","d = {'nigrification': 5, 'immunotherapy': 30, 'semilunate': 30, 'googols': 79, 'ectocarpaceous': 82, 'loyally': 33}",1,Correct,"d = [('nigrification', 5), ('immunotherapy', 30), ('semilunate', 30), ('googols', 79), ('ectocarpaceous', 82), ('loyally', 33)]",0,Wrong,"d = {nigrification : 5, immunotherapy : 30, semilunate : 30, googols : 79, ectocarpaceous : 82, loyally : 33}",0,Wrong,"d = {[('nigrification', 5), ('immunotherapy', 30), ('semilunate', 30), ('googols', 79), ('ectocarpaceous', 82), ('loyally', 33)]}",0,Wrong
MC,"<![CDATA[Which of the following is the correct way to define the dictionary <tt>d</tt> for the key &rarr; value pairs 'gonadotrophic' &rarr; 64, 'schooltide' &rarr; 80, 'perspectiveless' &rarr; 9 ?.]]>","d = {'gonadotrophic': 64, 'schooltide': 80, 'perspectiveless': 9}",1,Correct,"d = [('gonadotrophic', 64), ('schooltide', 80), ('perspectiveless', 9)]",0,Wrong,"d = {gonadotrophic : 64, schooltide : 80, perspectiveless : 9}",0,Wrong,"d = {[('gonadotrophic', 64), ('schooltide', 80), ('perspectiveless', 9)]}",0,Wrong
MC,"<![CDATA[Which of the following is the correct way to define the dictionary <tt>d</tt> for the key &rarr; value pairs 'supervital' &rarr; 55, 'intertriglyph' &rarr; 99, 'gutsy' &rarr; 63, 'kirpan' &rarr; 92, 'unpredictably' &rarr; 7, 'meriquinonic' &rarr; 12 ?.]]>","d = {'supervital': 55, 'intertriglyph': 99, 'gutsy': 63, 'kirpan': 92, 'unpredictably': 7, 'meriquinonic': 12}",1,Correct,"d = [('supervital', 55), ('intertriglyph', 99), ('gutsy', 63), ('kirpan', 92), ('unpredictably', 7), ('meriquinonic', 12)]",0,Wrong,"d = {supervital : 55, intertriglyph : 99, gutsy : 63, kirpan : 92, unpredictably : 7, meriquinonic : 12}",0,Wrong,"d = {[('supervital', 55), ('intertriglyph', 99), ('gutsy', 63), ('kirpan', 92), ('unpredictably', 7), ('meriquinonic', 12)]}",0,Wrong
MC,"<![CDATA[Which of the following is the correct way to define the dictionary <tt>d</tt> for the key &rarr; value pairs 'lecythus' &rarr; 84, 'beachcombing' &rarr; 89, 'moravian' &rarr; 29 ?.]]>","d = {'lecythus': 84, 'beachcombing': 89, 'moravian': 29}",1,Correct,"d = [('lecythus', 84), ('beachcombing', 89), ('moravian', 29)]",0,Wrong,"d = {lecythus : 84, beachcombing : 89, moravian : 29}",0,Wrong,"d = {[('lecythus', 84), ('beachcombing', 89), ('moravian', 29)]}",0,Wrong
MC,"<![CDATA[Which of the following is the correct way to define the dictionary <tt>d</tt> for the key &rarr; value pairs 'presumptuously' &rarr; 33, 'subtotemic' &rarr; 42, 'unshipping' &rarr; 70, 'anticrotalic' &rarr; 98, 'uninferrably' &rarr; 58 ?.]]>","d = {'presumptuously': 33, 'subtotemic': 42, 'unshipping': 70, 'anticrotalic': 98, 'uninferrably': 58}",1,Correct,"d = [('presumptuously', 33), ('subtotemic', 42), ('unshipping', 70), ('anticrotalic', 98), ('uninferrably', 58)]",0,Wrong,"d = {presumptuously : 33, subtotemic : 42, unshipping : 70, anticrotalic : 98, uninferrably : 58}",0,Wrong,"d = {[('presumptuously', 33), ('subtotemic', 42), ('unshipping', 70), ('anticrotalic', 98), ('uninferrably', 58)]}",0,Wrong
MC,"<![CDATA[Which of the following is the correct way to define the dictionary <tt>d</tt> for the key &rarr; value pairs 'cymatia' &rarr; 55, 'spira' &rarr; 76, 'isometric' &rarr; 60, 'outtowers' &rarr; 32, 'engorges' &rarr; 25 ?.]]>","d = {'cymatia': 55, 'spira': 76, 'isometric': 60, 'outtowers': 32, 'engorges': 25}",1,Correct,"d = [('cymatia', 55), ('spira', 76), ('isometric', 60), ('outtowers', 32), ('engorges', 25)]",0,Wrong,"d = {cymatia : 55, spira : 76, isometric : 60, outtowers : 32, engorges : 25}",0,Wrong,"d = {[('cymatia', 55), ('spira', 76), ('isometric', 60), ('outtowers', 32), ('engorges', 25)]}",0,Wrong
MC,"<![CDATA[Which of the following is the correct way to define the dictionary <tt>d</tt> for the key &rarr; value pairs 'pseudobasidium' &rarr; 61, 'mummia' &rarr; 72, 'irvingiana' &rarr; 18, 'upraising' &rarr; 62, 'gaffe' &rarr; 96 ?.]]>","d = {'pseudobasidium': 61, 'mummia': 72, 'irvingiana': 18, 'upraising': 62, 'gaffe': 96}",1,Correct,"d = [('pseudobasidium', 61), ('mummia', 72), ('irvingiana', 18), ('upraising', 62), ('gaffe', 96)]",0,Wrong,"d = {pseudobasidium : 61, mummia : 72, irvingiana : 18, upraising : 62, gaffe : 96}",0,Wrong,"d = {[('pseudobasidium', 61), ('mummia', 72), ('irvingiana', 18), ('upraising', 62), ('gaffe', 96)]}",0,Wrong
MC,"<![CDATA[Which of the following is the correct way to define the dictionary <tt>d</tt> for the key &rarr; value pairs 'siliciferous' &rarr; 21, 'unpoliteness' &rarr; 64, 'nonconversancy' &rarr; 64, 'septembrizer' &rarr; 52, 'sigloi' &rarr; 56, 'lightning' &rarr; 52, 'graeae' &rarr; 60 ?.]]>","d = {'siliciferous': 21, 'unpoliteness': 64, 'nonconversancy': 64, 'septembrizer': 52, 'sigloi': 56, 'lightning': 52, 'graeae': 60}",1,Correct,"d = [('siliciferous', 21), ('unpoliteness', 64), ('nonconversancy', 64), ('septembrizer', 52), ('sigloi', 56), ('lightning', 52), ('graeae', 60)]",0,Wrong,"d = {siliciferous : 21, unpoliteness : 64, nonconversancy : 64, septembrizer : 52, sigloi : 56, lightning : 52, graeae : 60}",0,Wrong,"d = {[('siliciferous', 21), ('unpoliteness', 64), ('nonconversancy', 64), ('septembrizer', 52), ('sigloi', 56), ('lightning', 52), ('graeae', 60)]}",0,Wrong
MC,"<![CDATA[Which of the following is the correct way to define the dictionary <tt>d</tt> for the key &rarr; value pairs 'ginnier' &rarr; 14, 'toadlikeness' &rarr; 62, 'anymore' &rarr; 55, 'tallier' &rarr; 21, 'tins' &rarr; 59, 'franchised' &rarr; 62, 'voile' &rarr; 2 ?.]]>","d = {'ginnier': 14, 'toadlikeness': 62, 'anymore': 55, 'tallier': 21, 'tins': 59, 'franchised': 62, 'voile': 2}",1,Correct,"d = [('ginnier', 14), ('toadlikeness', 62), ('anymore', 55), ('tallier', 21), ('tins', 59), ('franchised', 62), ('voile', 2)]",0,Wrong,"d = {ginnier : 14, toadlikeness : 62, anymore : 55, tallier : 21, tins : 59, franchised : 62, voile : 2}",0,Wrong,"d = {[('ginnier', 14), ('toadlikeness', 62), ('anymore', 55), ('tallier', 21), ('tins', 59), ('franchised', 62), ('voile', 2)]}",0,Wrong
MC,"<![CDATA[Which of the following is the correct way to define the dictionary <tt>d</tt> for the key &rarr; value pairs 'philodendra' &rarr; 80, 'untax' &rarr; 65, 'impermeable' &rarr; 45, 'zanders' &rarr; 26 ?.]]>","d = {'philodendra': 80, 'untax': 65, 'impermeable': 45, 'zanders': 26}",1,Correct,"d = [('philodendra', 80), ('untax', 65), ('impermeable', 45), ('zanders', 26)]",0,Wrong,"d = {philodendra : 80, untax : 65, impermeable : 45, zanders : 26}",0,Wrong,"d = {[('philodendra', 80), ('untax', 65), ('impermeable', 45), ('zanders', 26)]}",0,Wrong
MC,"<![CDATA[Which of the following is the correct way to define the dictionary <tt>d</tt> for the key &rarr; value pairs 'kibe' &rarr; 63, 'pretangibly' &rarr; 80, 'upsprang' &rarr; 9, 'showerlike' &rarr; 26 ?.]]>","d = {'kibe': 63, 'pretangibly': 80, 'upsprang': 9, 'showerlike': 26}",1,Correct,"d = [('kibe', 63), ('pretangibly', 80), ('upsprang', 9), ('showerlike', 26)]",0,Wrong,"d = {kibe : 63, pretangibly : 80, upsprang : 9, showerlike : 26}",0,Wrong,"d = {[('kibe', 63), ('pretangibly', 80), ('upsprang', 9), ('showerlike', 26)]}",0,Wrong
MC,"<![CDATA[Which of the following is the correct way to define the dictionary <tt>d</tt> for the key &rarr; value pairs 'unadvertised' &rarr; 53, 'scrublike' &rarr; 86, 'collectional' &rarr; 55, 'packagings' &rarr; 20, 'psilomelane' &rarr; 64, 'mopsy' &rarr; 68 ?.]]>","d = {'unadvertised': 53, 'scrublike': 86, 'collectional': 55, 'packagings': 20, 'psilomelane': 64, 'mopsy': 68}",1,Correct,"d = [('unadvertised', 53), ('scrublike', 86), ('collectional', 55), ('packagings', 20), ('psilomelane', 64), ('mopsy', 68)]",0,Wrong,"d = {unadvertised : 53, scrublike : 86, collectional : 55, packagings : 20, psilomelane : 64, mopsy : 68}",0,Wrong,"d = {[('unadvertised', 53), ('scrublike', 86), ('collectional', 55), ('packagings', 20), ('psilomelane', 64), ('mopsy', 68)]}",0,Wrong
MC,"<![CDATA[Which of the following is the correct way to define the dictionary <tt>d</tt> for the key &rarr; value pairs 'mutchkins' &rarr; 14, 'benzine' &rarr; 81, 'musang' &rarr; 68, 'slaughtering' &rarr; 58, 'microbicide' &rarr; 88, 'uncitizenlike' &rarr; 81 ?.]]>","d = {'mutchkins': 14, 'benzine': 81, 'musang': 68, 'slaughtering': 58, 'microbicide': 88, 'uncitizenlike': 81}",1,Correct,"d = [('mutchkins', 14), ('benzine', 81), ('musang', 68), ('slaughtering', 58), ('microbicide', 88), ('uncitizenlike', 81)]",0,Wrong,"d = {mutchkins : 14, benzine : 81, musang : 68, slaughtering : 58, microbicide : 88, uncitizenlike : 81}",0,Wrong,"d = {[('mutchkins', 14), ('benzine', 81), ('musang', 68), ('slaughtering', 58), ('microbicide', 88), ('uncitizenlike', 81)]}",0,Wrong
MC,"<![CDATA[Which of the following is the correct way to define the dictionary <tt>d</tt> for the key &rarr; value pairs 'bergmannite' &rarr; 39, 'misalphabetizes' &rarr; 83, 'dressages' &rarr; 63, 'syphilophobia' &rarr; 60, 'hoisting' &rarr; 40 ?.]]>","d = {'bergmannite': 39, 'misalphabetizes': 83, 'dressages': 63, 'syphilophobia': 60, 'hoisting': 40}",1,Correct,"d = [('bergmannite', 39), ('misalphabetizes', 83), ('dressages', 63), ('syphilophobia', 60), ('hoisting', 40)]",0,Wrong,"d = {bergmannite : 39, misalphabetizes : 83, dressages : 63, syphilophobia : 60, hoisting : 40}",0,Wrong,"d = {[('bergmannite', 39), ('misalphabetizes', 83), ('dressages', 63), ('syphilophobia', 60), ('hoisting', 40)]}",0,Wrong
MC,"<![CDATA[Which of the following is the correct way to define the dictionary <tt>d</tt> for the key &rarr; value pairs 'zoosporocyst' &rarr; 60, 'intransigentism' &rarr; 81, 'insulin' &rarr; 99, 'mimeo' &rarr; 90 ?.]]>","d = {'zoosporocyst': 60, 'intransigentism': 81, 'insulin': 99, 'mimeo': 90}",1,Correct,"d = [('zoosporocyst', 60), ('intransigentism', 81), ('insulin', 99), ('mimeo', 90)]",0,Wrong,"d = {zoosporocyst : 60, intransigentism : 81, insulin : 99, mimeo : 90}",0,Wrong,"d = {[('zoosporocyst', 60), ('intransigentism', 81), ('insulin', 99), ('mimeo', 90)]}",0,Wrong
MC,"<![CDATA[Which of the following is the correct way to define the dictionary <tt>d</tt> for the key &rarr; value pairs 'buffet' &rarr; 10, 'impaste' &rarr; 28, 'tippets' &rarr; 89 ?.]]>","d = {'buffet': 10, 'impaste': 28, 'tippets': 89}",1,Correct,"d = [('buffet', 10), ('impaste', 28), ('tippets', 89)]",0,Wrong,"d = {buffet : 10, impaste : 28, tippets : 89}",0,Wrong,"d = {[('buffet', 10), ('impaste', 28), ('tippets', 89)]}",0,Wrong
MC,"<![CDATA[Which of the following is the correct way to define the dictionary <tt>d</tt> for the key &rarr; value pairs 'macrocephalism' &rarr; 20, 'glossectomy' &rarr; 76, 'grissens' &rarr; 90, 'rucksey' &rarr; 24, 'tarkeean' &rarr; 34, 'unlitigating' &rarr; 59 ?.]]>","d = {'macrocephalism': 20, 'glossectomy': 76, 'grissens': 90, 'rucksey': 24, 'tarkeean': 34, 'unlitigating': 59}",1,Correct,"d = [('macrocephalism', 20), ('glossectomy', 76), ('grissens', 90), ('rucksey', 24), ('tarkeean', 34), ('unlitigating', 59)]",0,Wrong,"d = {macrocephalism : 20, glossectomy : 76, grissens : 90, rucksey : 24, tarkeean : 34, unlitigating : 59}",0,Wrong,"d = {[('macrocephalism', 20), ('glossectomy', 76), ('grissens', 90), ('rucksey', 24), ('tarkeean', 34), ('unlitigating', 59)]}",0,Wrong
MC,"<![CDATA[Which of the following is the correct way to define the dictionary <tt>d</tt> for the key &rarr; value pairs 'stockpiles' &rarr; 79, 'hoop' &rarr; 8, 'hominians' &rarr; 32, 'preembody' &rarr; 27, 'semiattached' &rarr; 99, 'twaddledom' &rarr; 42 ?.]]>","d = {'stockpiles': 79, 'hoop': 8, 'hominians': 32, 'preembody': 27, 'semiattached': 99, 'twaddledom': 42}",1,Correct,"d = [('stockpiles', 79), ('hoop', 8), ('hominians', 32), ('preembody', 27), ('semiattached', 99), ('twaddledom', 42)]",0,Wrong,"d = {stockpiles : 79, hoop : 8, hominians : 32, preembody : 27, semiattached : 99, twaddledom : 42}",0,Wrong,"d = {[('stockpiles', 79), ('hoop', 8), ('hominians', 32), ('preembody', 27), ('semiattached', 99), ('twaddledom', 42)]}",0,Wrong
MC,"<![CDATA[Which of the following is the correct way to define the dictionary <tt>d</tt> for the key &rarr; value pairs 'interruptory' &rarr; 92, 'knappe' &rarr; 93, 'replay' &rarr; 85, 'antlid' &rarr; 87, 'cotemporarily' &rarr; 36, 'superadmiration' &rarr; 68 ?.]]>","d = {'interruptory': 92, 'knappe': 93, 'replay': 85, 'antlid': 87, 'cotemporarily': 36, 'superadmiration': 68}",1,Correct,"d = [('interruptory', 92), ('knappe', 93), ('replay', 85), ('antlid', 87), ('cotemporarily', 36), ('superadmiration', 68)]",0,Wrong,"d = {interruptory : 92, knappe : 93, replay : 85, antlid : 87, cotemporarily : 36, superadmiration : 68}",0,Wrong,"d = {[('interruptory', 92), ('knappe', 93), ('replay', 85), ('antlid', 87), ('cotemporarily', 36), ('superadmiration', 68)]}",0,Wrong
MC,"<![CDATA[Which of the following is the correct way to define the dictionary <tt>d</tt> for the key &rarr; value pairs 'loc' &rarr; 88, 'beclowned' &rarr; 45, 'nonparental' &rarr; 74 ?.]]>","d = {'loc': 88, 'beclowned': 45, 'nonparental': 74}",1,Correct,"d = [('loc', 88), ('beclowned', 45), ('nonparental', 74)]",0,Wrong,"d = {loc : 88, beclowned : 45, nonparental : 74}",0,Wrong,"d = {[('loc', 88), ('beclowned', 45), ('nonparental', 74)]}",0,Wrong
MC,"<![CDATA[Which of the following is the correct way to define the dictionary <tt>d</tt> for the key &rarr; value pairs 'whistlerism' &rarr; 96, 'sterilization' &rarr; 70, 'gaycat' &rarr; 80, 'calentural' &rarr; 98, 'uniatism' &rarr; 8 ?.]]>","d = {'whistlerism': 96, 'sterilization': 70, 'gaycat': 80, 'calentural': 98, 'uniatism': 8}",1,Correct,"d = [('whistlerism', 96), ('sterilization', 70), ('gaycat', 80), ('calentural', 98), ('uniatism', 8)]",0,Wrong,"d = {whistlerism : 96, sterilization : 70, gaycat : 80, calentural : 98, uniatism : 8}",0,Wrong,"d = {[('whistlerism', 96), ('sterilization', 70), ('gaycat', 80), ('calentural', 98), ('uniatism', 8)]}",0,Wrong
MC,"<![CDATA[Which of the following is the correct way to define the dictionary <tt>d</tt> for the key &rarr; value pairs 'palingeny' &rarr; 35, 'dorsoventral' &rarr; 63, 'unagrarian' &rarr; 1, 'unsubventioned' &rarr; 84 ?.]]>","d = {'palingeny': 35, 'dorsoventral': 63, 'unagrarian': 1, 'unsubventioned': 84}",1,Correct,"d = [('palingeny', 35), ('dorsoventral', 63), ('unagrarian', 1), ('unsubventioned', 84)]",0,Wrong,"d = {palingeny : 35, dorsoventral : 63, unagrarian : 1, unsubventioned : 84}",0,Wrong,"d = {[('palingeny', 35), ('dorsoventral', 63), ('unagrarian', 1), ('unsubventioned', 84)]}",0,Wrong
MC,"<![CDATA[Which of the following is the correct way to define the dictionary <tt>d</tt> for the key &rarr; value pairs 'nictate' &rarr; 5, 'autoagglutinin' &rarr; 19, 'tabitude' &rarr; 45, 'thirstless' &rarr; 8 ?.]]>","d = {'nictate': 5, 'autoagglutinin': 19, 'tabitude': 45, 'thirstless': 8}",1,Correct,"d = [('nictate', 5), ('autoagglutinin', 19), ('tabitude', 45), ('thirstless', 8)]",0,Wrong,"d = {nictate : 5, autoagglutinin : 19, tabitude : 45, thirstless : 8}",0,Wrong,"d = {[('nictate', 5), ('autoagglutinin', 19), ('tabitude', 45), ('thirstless', 8)]}",0,Wrong
MC,"<![CDATA[Which of the following is the correct way to define the dictionary <tt>d</tt> for the key &rarr; value pairs 'denizen' &rarr; 83, 'topinambou' &rarr; 11, 'cruciferae' &rarr; 83, 'spaniards' &rarr; 39, 'anapnometer' &rarr; 49 ?.]]>","d = {'denizen': 83, 'topinambou': 11, 'cruciferae': 83, 'spaniards': 39, 'anapnometer': 49}",1,Correct,"d = [('denizen', 83), ('topinambou', 11), ('cruciferae', 83), ('spaniards', 39), ('anapnometer', 49)]",0,Wrong,"d = {denizen : 83, topinambou : 11, cruciferae : 83, spaniards : 39, anapnometer : 49}",0,Wrong,"d = {[('denizen', 83), ('topinambou', 11), ('cruciferae', 83), ('spaniards', 39), ('anapnometer', 49)]}",0,Wrong
MC,"<![CDATA[Which of the following is the correct way to define the dictionary <tt>d</tt> for the key &rarr; value pairs 'uncountable' &rarr; 65, 'reascend' &rarr; 12, 'redeemers' &rarr; 47, 'zabtie' &rarr; 60, 'tarn' &rarr; 64 ?.]]>","d = {'uncountable': 65, 'reascend': 12, 'redeemers': 47, 'zabtie': 60, 'tarn': 64}",1,Correct,"d = [('uncountable', 65), ('reascend', 12), ('redeemers', 47), ('zabtie', 60), ('tarn', 64)]",0,Wrong,"d = {uncountable : 65, reascend : 12, redeemers : 47, zabtie : 60, tarn : 64}",0,Wrong,"d = {[('uncountable', 65), ('reascend', 12), ('redeemers', 47), ('zabtie', 60), ('tarn', 64)]}",0,Wrong
